"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.586916664E-3,-1.213975525E-1,9.615105286E0,-7.080276489E-2
1.459691668E-2,-1.589694214E-1,9.767488403E0,1.775308228E-1
2.454491667E-2,-2.230361938E-1,9.834099884E0,2.950364685E-1
3.455491667E-2,-2.498304749E-1,9.840237122E0,3.351530457E-1
4.456491666E-2,-2.203417969E-1,9.838590546E0,3.906875610E-1
5.457491668E-2,-1.585203552E-1,9.853409729E0,4.290078735E-1
6.458391667E-2,-8.741821289E-2,9.892927551E0,3.784130859E-1
7.459391667E-2,-7.798782349E-2,9.926607513E0,2.812651062E-1
8.460391666E-2,-8.622070312E-2,9.901160431E0,2.004331970E-1
9.461391668E-2,-1.155596924E-1,9.884095917E0,1.797761536E-1
1.046229167E-1,-1.426533508E-1,9.854756927E0,1.832189941E-1
1.146329167E-1,-1.619631958E-1,9.826016693E0,1.893562317E-1
1.246119167E-1,-1.787283325E-1,9.796528015E0,2.281256104E-1
1.346219167E-1,-1.591191101E-1,9.768386536E0,2.490820312E-1
1.446319167E-1,-1.634600830E-1,9.751771088E0,2.501298523E-1
1.546419167E-1,-1.531315613E-1,9.760902100E0,2.288740540E-1
1.646519167E-1,-1.206491089E-1,9.745035095E0,2.131567383E-1
1.746609167E-1,-1.071771240E-1,9.785600739E0,2.306703186E-1
1.846709167E-1,-1.137634277E-1,9.834698639E0,2.613565063E-1
1.946809167E-1,-1.386117554E-1,9.862091675E0,2.634521484E-1
2.046909167E-1,-1.610650635E-1,9.880952454E0,2.712359619E-1
2.146999167E-1,-1.547781372E-1,9.889035645E0,2.742297363E-1
2.247099167E-1,-1.182540894E-1,9.905800781E0,2.757266235E-1
2.347199167E-1,-7.454498291E-2,9.856852570E0,2.794688416E-1
2.447299167E-1,-1.960922241E-2,9.779613190E0,2.700384521E-1
2.547389167E-1,-4.490661621E-3,9.743238831E0,2.517764282E-1
2.647489167E-1,-5.837860107E-2,9.711804199E0,2.553689575E-1
2.747279167E-1,-1.031355286E-1,9.673783264E0,2.679428101E-1
2.847379167E-1,-1.453477478E-1,9.749825134E0,2.902464294E-1
2.947479167E-1,-1.896556091E-1,9.823471985E0,2.830613708E-1
3.047579167E-1,-1.924996948E-1,9.942773895E0,2.935395813E-1
3.147679167E-1,-1.890568542E-1,9.989476776E0,3.242257690E-1
3.247769167E-1,-1.808239746E-1,9.984537048E0,3.089575195E-1
3.347869167E-1,-1.535806274E-1,9.975855103E0,2.845582581E-1
3.447969167E-1,-1.282832336E-1,9.888137512E0,2.395019531E-1
3.548069167E-1,-1.136137390E-1,9.813293152E0,2.053729248E-1
3.648159167E-1,-1.062789917E-1,9.771380310E0,1.887574768E-1
3.748259167E-1,-1.034349060E-1,9.787995758E0,1.811233521E-1
3.848359167E-1,-1.516346741E-1,9.811347198E0,1.806742859E-1
3.948459167E-1,-2.197430420E-1,9.855205994E0,1.884580994E-1
4.048549167E-1,-2.987786865E-1,9.861492920E0,2.071691895E-1
4.148649167E-1,-3.245251465E-1,9.845027161E0,2.555186462E-1
4.248439167E-1,-3.212319946E-1,9.800419922E0,3.252735901E-1
4.348539167E-1,-3.480262756E-1,9.736951904E0,3.894900513E-1
4.448639167E-1,-3.959266663E-1,9.718091125E0,4.287084961E-1
4.548739167E-1,-4.324507141E-1,9.716294861E0,4.572990417E-1
4.648829167E-1,-4.327500916E-1,9.729168091E0,4.634362793E-1
4.748929167E-1,-3.704795837E-1,9.753567352E0,4.445755005E-1
4.849029167E-1,-4.195774841E-1,9.736353149E0,4.625381470E-1
4.949129167E-1,-5.236111450E-1,9.709109802E0,5.116360474E-1
5.049229167E-1,-4.930746460E-1,9.714049530E0,4.722679138E-1
5.149319167E-1,-3.622467041E-1,9.793534241E0,3.836521912E-1
5.249419167E-1,-2.267784119E-1,9.868977356E0,3.674858093E-1
5.349519167E-1,-1.142124939E-1,9.890831909E0,3.565585327E-1
5.449619167E-1,-1.191522217E-1,9.834099884E0,3.891906738E-1
5.549709167E-1,-1.448986816E-1,9.731712799E0,4.596940613E-1
5.649809167E-1,-1.681004333E-1,9.683962097E0,4.899311829E-1
5.749909167E-1,-2.091151428E-1,9.726473694E0,4.200265503E-1
5.849699167E-1,-1.622625732E-1,9.818232880E0,2.959346008E-1
5.949799167E-1,-1.377136230E-2,9.894873505E0,1.871109009E-1
6.049899167E-1,1.315763855E-1,9.924661560E0,1.627116394E-1
6.149989167E-1,2.350112915E-1,9.925859070E0,1.993853760E-1
6.250089167E-1,3.068618774E-1,9.893376617E0,2.701881409E-1
6.350189167E-1,3.299139404E-1,9.872869263E0,3.558100891E-1
6.450289167E-1,3.113525391E-1,9.865235138E0,3.965254211E-1
6.550389167E-1,2.938389587E-1,9.839638367E0,3.826043701E-1
6.650479167E-1,2.625540161E-1,9.802216187E0,3.318598938E-1
6.750579167E-1,2.115101624E-1,9.770182800E0,2.423460388E-1
6.850679167E-1,1.564247131E-1,9.758058014E0,1.643582153E-1
6.950779167E-1,8.711883545E-2,9.811347198E0,8.322692871E-2
7.050869167E-1,2.454895020E-2,9.872719574E0,6.586303711E-3
7.150969167E-1,-8.681945801E-3,9.926008759E0,-1.796264648E-2
7.251069167E-1,2.739303589E-2,9.945318604E0,-2.993774414E-3
7.350846667E-1,4.924758911E-2,9.903705139E0,1.197509766E-2
7.450946667E-1,7.694000244E-2,9.843679962E0,3.802093506E-2
7.551046667E-1,1.537303162E-1,9.798324280E0,6.032455444E-2
7.651136667E-1,2.266287231E-1,9.780211945E0,1.026864624E-1
7.751236667E-1,2.559677124E-1,9.785151672E0,1.044827271E-1
7.851336667E-1,2.176473999E-1,9.801467743E0,5.194198608E-2
7.951436667E-1,1.634600830E-1,9.845775604E0,3.891906738E-3
8.051526667E-1,9.864486694E-2,9.893077240E0,-3.068618774E-2
8.151626667E-1,7.933502197E-2,9.927056580E0,-5.284011841E-2
8.251726667E-1,1.200503540E-1,9.914482727E0,-9.864486694E-2
8.351826667E-1,1.746867371E-1,9.871072998E0,-5.703140259E-2
8.451926667E-1,2.058219910E-1,9.872120819E0,6.870712280E-2
