"event","experiment time","system time","system time text"
"START",0.000000000E0,1636143163.541,"2021-11-05 21:12:43.541 UTC+01:00"
"PAUSE",5.825910498E1,1636143221.801,"2021-11-05 21:13:41.801 UTC+01:00"
