"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.511724998E-2,3.110048920E-2,1.395415068E-1,6.135058403E-2
2.514625000E-2,-2.854529619E-1,1.856772602E-1,6.630288810E-2
3.517424999E-2,-6.366038322E-1,2.369324565E-1,2.557276934E-2
4.520224998E-2,-8.559303284E-1,4.639964998E-1,-3.808530420E-2
5.523124998E-2,-7.973352075E-1,8.208305240E-1,-9.971830994E-2
6.525925000E-2,-5.243278146E-1,1.029648662E0,-1.912850291E-1
7.528824999E-2,-2.524898946E-1,9.943638444E-1,-3.592428565E-1
8.531624998E-2,-6.763584167E-2,9.406365156E-1,-5.067785382E-1
9.534524998E-2,-1.647198945E-2,9.253699183E-1,-4.422102571E-1
1.053732500E-1,-7.865851372E-2,8.439909816E-1,-2.218289524E-1
1.154022500E-1,-2.422000468E-1,5.734684467E-1,-8.953537792E-2
1.254302500E-1,-4.090165496E-1,3.525534570E-1,-6.074962392E-2
1.354580000E-1,-5.525939465E-1,2.237499654E-1,-9.831058234E-2
1.454870000E-1,-7.000927329E-1,1.382030547E-1,-1.678579897E-1
1.555150000E-1,-8.119471073E-1,1.322359741E-1,-2.049944401E-1
1.655440000E-1,-8.461083770E-1,1.932122558E-1,-1.978123784E-1
1.755720000E-1,-8.154303432E-1,3.500852287E-1,-1.706334800E-1
1.856010000E-1,-7.405846715E-1,5.636115670E-1,-1.358539164E-1
1.956290000E-1,-6.603617668E-1,7.289128900E-1,-1.166799664E-1
2.056580000E-1,-6.153150201E-1,6.839613914E-1,-1.142380163E-1
2.156860000E-1,-6.206727624E-1,2.266207486E-1,-1.061875448E-1
2.257140000E-1,-6.650571227E-1,-1.951725483E-1,-1.941947937E-1
2.357430000E-1,-6.146442890E-1,-6.193251014E-1,-2.435293198E-1
2.457710000E-1,-4.831534028E-1,-1.009609342E0,-1.871596426E-1
2.558000000E-1,-4.348308742E-1,-7.474485636E-1,-2.232958078E-1
2.658280000E-1,-3.631437421E-1,-7.084063292E-1,1.755197346E-2
2.758570000E-1,-3.271822929E-1,-8.577997684E-1,1.680983305E-1
2.858850000E-1,-2.657343745E-1,-8.693621159E-1,1.650824249E-1
2.959140000E-1,-1.629387289E-1,-8.471899629E-1,1.190448925E-1
3.059420000E-1,-6.680357456E-2,-8.926906586E-1,6.161121279E-2
3.159700000E-1,3.715291619E-2,-9.817944765E-1,-1.329072192E-2
3.259990000E-1,1.356666237E-1,-1.054808378E0,-1.132634580E-1
3.360270000E-1,1.909985840E-1,-1.079519510E0,-2.554059625E-1
3.460560000E-1,2.611103952E-1,-8.285755515E-1,-4.737704098E-1
3.560840000E-1,3.010916412E-1,-7.694496512E-1,-6.050551534E-1
3.661130000E-1,3.225372136E-1,-9.409019351E-1,-6.321498752E-1
3.761410000E-1,3.670735359E-1,-1.095416665E0,-5.705730319E-1
3.861690000E-1,3.875245750E-1,-1.235352278E0,-4.818122387E-1
3.961980000E-1,3.485859632E-1,-1.219125032E0,-4.010795653E-1
4.062260000E-1,2.590979040E-1,-1.044408679E0,-3.531788886E-1
4.162550000E-1,1.152821407E-1,-8.616713881E-1,-3.536356390E-1
4.262830000E-1,-2.424592711E-2,-6.493124962E-1,-3.596162796E-1
4.363120000E-1,-9.596672654E-2,-3.462298810E-1,-3.415957391E-1
4.463400000E-1,-7.377064228E-2,3.296477348E-2,-2.940959036E-1
4.563690000E-1,2.984789200E-2,4.087783396E-1,-2.548755407E-1
4.663970000E-1,1.904148757E-1,6.685903668E-1,-2.301826626E-1
4.764250000E-1,3.317874372E-1,6.078508496E-1,-2.512381673E-1
4.864540000E-1,3.242592812E-1,6.460925192E-2,-3.147724271E-1
4.964820000E-1,2.002893984E-1,-4.884094596E-1,-3.310446143E-1
5.065110000E-1,6.376512349E-2,-6.266408563E-1,-2.692460716E-1
5.165390000E-1,-7.985489070E-2,-4.508229196E-1,-1.206733957E-1
5.265680000E-1,-2.636304498E-1,-2.508544326E-1,9.392275661E-2
5.365960000E-1,-4.670104682E-1,-1.905490011E-1,2.461980581E-1
5.466250000E-1,-6.221057177E-1,-2.340891659E-1,2.657256126E-1
5.566530000E-1,-7.168740630E-1,-3.051921129E-1,2.074117362E-1
5.666810000E-1,-7.753124237E-1,-3.210535944E-1,7.245366275E-2
5.767100000E-1,-8.037661910E-1,-1.597696245E-1,-9.236697853E-2
5.867380000E-1,-8.155379891E-1,1.546706408E-1,-2.385942042E-1
5.967670000E-1,-8.123509884E-1,4.799352884E-1,-3.784775436E-1
6.067950000E-1,-7.723993659E-1,6.830239296E-1,-4.873429835E-1
6.168240000E-1,-6.801229119E-1,7.311419249E-1,-5.249769092E-1
