"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636282532744210E9,"2021-11-07 11:55:32.744 UTC+01:00"
"PAUSE",3.306845270833583E1,1.636282565813059E9,"2021-11-07 11:56:05.813 UTC+01:00"
