"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.662792917E-1,1.969271541E0,3.822926581E-1,-4.869607985E-1
1.762582917E-1,1.945932627E0,3.610600829E-1,-4.713293612E-1
1.862682917E-1,1.952914715E0,2.882063985E-1,-3.921329677E-1
1.962782917E-1,2.002808571E0,1.904201955E-1,-2.835604250E-1
2.062872917E-1,2.070510864E0,1.297495961E-1,-1.769455522E-1
2.162672917E-1,2.127571344E0,1.133218706E-1,-3.714131191E-2
2.262762917E-1,2.171929598E0,-4.084008187E-2,2.647921629E-2
2.362862917E-1,2.185884714E0,-9.834598005E-2,1.039383188E-1
2.462962917E-1,2.221275568E0,-1.438393593E-1,1.049893945E-1
2.562752917E-1,2.234377623E0,-8.407536894E-2,1.130449250E-1
2.662852917E-1,2.229728222E0,-9.871748835E-2,8.402818441E-2
2.762952917E-1,2.240657568E0,2.198362350E-2,9.172338992E-2
2.863052917E-1,2.239044189E0,-3.453926649E-3,1.188262552E-1
2.962842917E-1,2.284857512E0,1.008585095E-2,1.792672127E-1
3.062942917E-1,2.296874762E0,1.219461765E-2,2.572847307E-1
3.163032917E-1,2.333233356E0,-9.504581988E-2,3.318242133E-1
3.263132917E-1,2.343255043E0,-1.087286621E-1,4.383741617E-1
3.362922917E-1,2.359759569E0,-1.492253877E-2,5.165496469E-1
3.462894583E-1,2.335053921E0,-1.634030193E-1,4.124678373E-1
3.562994583E-1,2.350568295E0,-1.858228445E-1,2.647710741E-1
3.663094583E-1,2.365736723E0,-9.345953166E-2,9.696029872E-2
3.762884583E-1,2.336851597E0,-4.505392164E-2,-5.708945543E-2
3.862984583E-1,2.298291445E0,1.096477807E-1,-1.571188420E-1
3.963074583E-1,2.273789406E0,1.805283427E-1,-1.548591554E-1
4.063174583E-1,2.278390646E0,1.612876207E-1,-7.049334049E-2
4.162964583E-1,2.293842316E0,1.580825001E-1,1.188329086E-1
4.263064583E-1,2.301749229E0,7.952556014E-2,3.763144314E-1
4.363164583E-1,2.321852922E0,5.970657989E-2,6.423019171E-1
4.463264583E-1,2.335698843E0,9.901276790E-3,8.280591965E-1
4.563054583E-1,2.314960718E0,-1.782209575E-1,9.223031402E-1
4.663154583E-1,2.255008459E0,-2.741670907E-1,8.679006696E-1
4.763254583E-1,2.140028715E0,-1.132401265E-2,7.952141762E-1
4.863344583E-1,1.933825850E0,1.204893589E-1,8.494386077E-1
4.963144583E-1,1.693583965E0,9.464710951E-2,9.590620399E-1
5.063234583E-1,1.431098104E0,1.049657986E-1,1.068482399E0
5.163334583E-1,1.124040484E0,1.978182346E-1,1.109555483E0
5.263434583E-1,7.942121625E-1,1.369844526E-1,1.073145747E0
5.363224583E-1,4.936046004E-1,2.276730686E-1,1.020353675E0
