"event","experiment time","system time","system time text"
"START",0.000000000E0,1636537468.841,"2021-11-10 10:44:28.841 UTC+01:00"
"PAUSE",3.003965150E1,1636537498.880,"2021-11-10 10:44:58.880 UTC+01:00"
