"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.595516800E-2,4.466203690E0,7.929215908E0,3.449851990E0
1.821379300E-2,4.462016106E0,7.924430370E0,3.354139090E0
2.045476000E-2,4.429114819E0,7.890930653E0,3.339184046E0
2.270170800E-2,4.381258488E0,7.905287743E0,3.401397467E0
2.496896100E-2,4.361517429E0,7.914859295E0,3.482753277E0
2.723619300E-2,4.337589264E0,7.924430370E0,3.525824070E0
2.948546000E-2,4.299304008E0,7.871788502E0,3.520440340E0
3.173192000E-2,4.156332970E0,7.624131203E0,3.652045488E0
3.399443200E-2,3.723232031E0,6.497111797E0,4.762315273E0
3.624876600E-2,3.568894863E0,6.474380016E0,4.292723656E0
3.850523500E-2,3.658625841E0,6.580860615E0,3.547359467E0
4.075554100E-2,3.973282099E0,6.986443996E0,3.317050457E0
4.300895900E-2,4.381856441E0,7.467401028E0,3.254837036E0
4.526292800E-2,4.719244480E0,8.024331093E0,3.217149973E0
4.751524700E-2,4.936991215E0,8.433503151E0,3.383451223E0
4.976823800E-2,4.919044971E0,8.422736168E0,4.110270977E0
5.202171600E-2,4.764708042E0,8.316853523E0,4.496113777E0
5.427537900E-2,4.597210407E0,8.159524918E0,4.690530777E0
5.652885800E-2,4.562514782E0,8.054241180E0,4.923830986E0
5.878227600E-2,4.646861553E0,8.048258781E0,5.149354458E0
6.103392300E-2,4.822135925E0,8.195417404E0,5.313262463E0
6.327476800E-2,5.064409256E0,8.367102623E0,5.330012321E0
6.552580600E-2,5.268995285E0,8.538188934E0,5.264808178E0
6.777891900E-2,5.416752338E0,8.662615776E0,5.127819061E0
7.003538800E-2,5.507679462E0,8.710473061E0,5.013561726E0
7.229283400E-2,5.527420521E0,8.743971825E0,4.894518852E0
7.455894700E-2,5.589633465E0,8.729615211E0,4.794020176E0
7.681230400E-2,5.614160061E0,8.720044136E0,4.722235680E0
7.906566100E-2,5.595615864E0,8.734998703E0,4.621737003E0
8.131749300E-2,5.577071190E0,8.725427628E0,4.549952030E0
8.357231500E-2,5.505885124E0,8.725427628E0,4.511667252E0
8.582176600E-2,5.425725460E0,8.697312355E0,4.400999069E0
8.807542900E-2,5.297709465E0,8.650053978E0,4.328616142E0
9.032823600E-2,5.126622677E0,8.617152214E0,4.289134502E0
9.258269200E-2,4.936991215E0,8.545966148E0,4.264009953E0
9.483592600E-2,4.756333351E0,8.474779129E0,4.258028030E0
9.708922200E-2,4.561318398E0,8.413164139E0,4.252045631E0
9.934300600E-2,4.366901398E0,8.346763611E0,4.212564468E0
1.015926400E-1,4.219742775E0,8.261219978E0,4.182653904E0
1.038361100E-1,4.067798615E0,8.199604988E0,4.143172264E0
1.061021610E-1,3.963710785E0,8.142775536E0,4.046861172E0
1.083559460E-1,3.878765583E0,8.081160545E0,3.940979004E0
1.106093020E-1,3.807579041E0,8.081160545E0,3.878167391E0
