Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.00486392,0.770137489,-0.631262481,-2.086149931
0.02188759,1.164762497,0.795712471,-2.384249926
0.03891152,1.773062468,1.141387463,-2.012724876
0.05593521,2.19711256,0.664950013,-1.278475046
0.072959,1.677775025,-0.384449989,-0.615175009
0.0899827,0.43175,-1.502324939,-0.180262506
0.10700642,0.674849987,-1.254274964,-0.111787498
0.12403031,1.158574939,-1.281224966,0.034787498
0.14105409,1.2538625,-0.952600002,0.003025
0.15807781,1.044999957,-0.460212499,-0.293837488
0.17510175,1.404150009,-1.363037467,-0.597987473
0.19212548,1.442100048,-1.675850034,-0.827749968
0.2091492,1.121862531,-1.250699997,-0.930324972
0.22617298,0.6699,-0.90131247,-0.776462495
0.24319668,0.0749375,-0.801074982,-0.477124989
0.2602206,-0.642262518,-0.968412519,-0.221787497
0.27724427,-1.027125001,-1.330037475,-0.168025002
0.29426806,-1.055174947,-1.321512461,-0.292600006
0.31129178,-0.780312479,-0.212300003,-0.204737499
0.3283155,-0.520025015,1.097387552,-0.009212499
0.34533939,-0.915887475,2.099212408,0.0287375
0.36236313,-1.796712518,2.894512415,0.170362502
0.37938681,-2.534674883,2.416837454,0.325599998
0.39641048,-2.904824972,1.424912453,0.596750021
0.41343437,-2.838824987,1.069337487,0.737275004
0.43045807,-2.815587521,1.110862494,0.907087505
0.44748177,-3.062399864,1.327149987,0.93513751
0.46450552,-2.900012493,0.3680875,0.913137496
0.48152921,-2.290337563,-0.80726248,0.949850023
0.49855312,-1.745424986,-1.783375025,0.876562476
0.51557682,-1.360562444,-1.973950028,1.050087452
0.5326006,-0.858412504,-0.947650015,1.008424997
0.54962451,0.182462499,1.069337487,1.285762548
0.56664823,-0.077825002,0.569662511,1.87714994
0.58367201,-0.665499985,-0.412637502,1.590049982
0.60069572,-0.815649986,-0.677737474,0.968137503
0.61771965,-0.63002497,-0.597024977,0.742087483
0.63474333,-0.262212485,0.0089375,0.843562484
0.65176704,0.102987498,0.965524972,1.037850022
0.6687908,0.319274992,1.570250034,1.115949988
0.68581447,0.523325026,1.848824978,1.124612451
0.70283837,0.685712516,1.792587519,0.975562513
0.71986208,0.893474996,1.559249997,0.738512516
0.73688583,1.241624951,1.309962511,0.441650003
0.75390953,1.778012514,1.02176249,0.146025002
0.77093344,2.280162573,0.664950013,-0.0617375
0.78795711,2.382737398,0.293562502,-0.153312504
0.80498089,1.902587533,0.0259875,-0.142312497
0.82200457,0.90942502,-0.032587498,0.0837375
0.83902849,-0.399024993,0.470662504,0.891274989
0.85605219,-0.692312479,-0.33563751,1.349424958
0.87307598,-0.445499986,-0.226874992,1.065899968
0.89009971,-0.054587498,0.624662519,0.786225021
0.90712361,-0.285450012,0.922762513,0.0165
0.92414729,-0.242687494,1.516487479,-0.758037508
0.94117104,0.271699995,0.777424991,-0.109312497
0.95819472,0.67732501,0.208037496,-0.275550008
0.97521864,0.614899993,0.221512497,-0.700699985
0.99224233,0.310750008,-0.947650015,-0.288887501
1.00926611,0.407274991,-1.72961247,-0.547937512
1.02628983,0.679662526,-2.088762522,-1.184424996
1.04331377,0.948475003,-2.254862547,-1.662099957
1.06033744,0.966762483,-1.922662497,-1.878387451
1.07736112,0.828712523,-1.085700035,-1.923624992
1.09438487,0.698087513,-0.325874984,-2.020149946
1.11140879,1.005949974,0.170224994,-1.884437442
1.1284325,1.90753746,0.921525002,-1.398237467
1.14545628,2.551312447,1.091337442,-0.800799966
1.16247999,2.370500088,0.0259875,-0.336600006
1.1795039,0.495274991,-1.123649955,-0.185075
1.19652768,0.519612491,-0.550687492,-0.081262499
1.21355136,0.845899999,-0.342925012,-0.142312497
1.23057529,0.9277125,-0.584787488,-0.501462519
1.24759896,1.063287497,-1.122412443,-0.952324987
1.26462273,1.257575035,-1.806612492,-1.116087437
1.28164645,0.994949997,-1.707612514,-1.131899953
1.29867038,0.774949968,-1.531612515,-1.036612511
1.31569406,0.577087522,-1.501087546,-0.714037478
1.33271778,0.193462506,-1.617137432,-0.242550001
1.34974145,-0.444262505,-1.900662541,0.190025002
1.36676546,-1.015987515,-1.860237479,0.270599991
1.38378912,-1.014750004,-0.900075018,-0.080025002
1.4008129,-0.744837523,0.405900002,-0.108075
1.41783683,-0.807124972,1.523774981,-0.071500003
1.43486055,-1.396037459,2.192162514,0.036024999
1.4518843,-2.301199913,2.25197506,0.284074992
1.46890795,-2.820537567,1.788874984,0.797087491
1.48593187,-2.956112385,1.540962458,1.162425041
1.50295558,-3.145449877,1.543437481,1.295662522
1.51997927,-3.441075087,1.908637524,1.307762504
1.53700299,-3.190687418,0.950812519,1.241899967
1.55402693,-2.301199913,-1.017362475,1.152662516
1.57105065,-1.667187452,-2.369812489,0.877799988
1.58807439,-1.278749943,-1.986187458,1.03056252
1.6050983,-0.815649986,-1.162699938,1.183187485
1.62212197,0.270462513,0.592899978,1.577812433
1.63914577,0.280225009,0.407137483,2.186249971
1.65616949,-0.366025001,-0.032587498,1.812387466
1.67319339,-0.741124988,-0.247637495,1.09284997
1.69021715,-0.713074982,-0.269637495,0.909562469
1.70724087,-0.400262505,0.452374995,1.057374954
1.72426461,-0.000825,1.258674979,1.126950026
1.74128853,0.424324989,1.801112533,1.163662553
1.75831229,0.721187472,2.068687439,1.244237542
1.77533622,0.894712508,2.112687588,1.189237475
1.79235991,1.09010005,2.137162447,0.97913748
1.80938369,1.382149935,1.97587502,0.670037508
1.82640736,1.798774958,1.553062439,0.286412507
1.8434313,2.126162529,0.90200001,-0.012925
1.86045501,2.106637478,0.140799999,0.020075001
1.87747877,1.633774996,-0.689975023,0.221650004
1.89450269,0.173799992,-0.266062498,0.574750006
1.91152638,-0.578737497,-0.209824994,1.151425004
1.92855016,-0.562787473,-0.109587498,0.91079998
1.94557385,-0.068062499,0.398612499,0.640749991
1.96259779,0.250800014,0.175037503,0.094599999
1.97962147,0.410849989,0.369325012,-0.805750012
1.99664522,0.490325004,1.344200015,-1.449662447
2.01366919,0.71995002,0.0039875,-0.913275003
2.03069289,0.937474966,-0.0925375,-0.876562476
2.04771662,0.729712486,0.498849988,-0.793512523
2.06474055,0.241037503,0.117562503,-0.26455
2.08176424,0.205562502,-0.61173749,-0.367125005
2.098788,0.247225002,-1.312987447,-0.83503747
2.11581167,0.478087485,-1.970237494,-1.094087481
2.13283558,0.634424985,-2.443099976,-1.119799972
2.14985932,0.723662496,-2.769249916,-1.171087503
2.16688302,1.13409996,-1.863950014,-1.370187521
2.18390695,1.647249937,-0.066825002,-1.697574973
2.2009306,1.908637524,0.66247499,-1.682999969
2.21795437,2.021112442,0.27403751,-1.190612435
2.23497833,1.211099982,-1.008837461,-0.441650003
2.25200211,0.358325005,-1.954424977,-0.081262499
2.26902583,0.562375009,-1.822425008,-0.136262506
2.28604977,1.051049948,-1.932425022,-0.1057375
2.30307345,1.291812539,-1.874949932,-0.293837488
2.32009723,1.27215004,-1.337462544,-0.594412506
2.33712117,1.478675008,-1.44608748,-1.045137525
2.35414492,1.481150031,-1.238462448,-1.394662499
2.37116864,1.14152503,-0.694787502,-1.464237452
2.38819256,0.821425021,-0.579975009,-1.204087496
2.40521623,0.461037487,-0.951362491,-0.64693749
