"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.592236400E-2,-1.725225091E0,-9.083154678E0,-2.005185366E0
1.817492700E-2,-1.658824325E0,-9.092725754E0,-2.048256159E0
2.041723700E-2,-1.572682738E0,-9.092725754E0,-2.090728760E0
2.268310600E-2,-1.534397483E0,-9.096913338E0,-2.167299032E0
2.493267900E-2,-1.453041553E0,-9.101698875E0,-2.224128723E0
2.718908700E-2,-1.372283816E0,-9.092127800E0,-2.271985054E0
2.943963600E-2,-1.286142230E0,-9.102297783E0,-2.304886341E0
3.169116200E-2,-1.224527001E0,-9.125627518E0,-2.347957134E0
3.394506800E-2,-1.148554921E0,-9.130413055E0,-2.347358942E0
3.619787600E-2,-1.086341500E0,-9.131011009E0,-2.371287346E0
3.845153900E-2,-1.033699393E0,-9.149555206E0,-2.414358139E0
4.070550600E-2,-9.816554785E-1,-9.149555206E0,-2.423331022E0
4.295745900E-2,-9.385846853E-1,-9.173483849E0,-2.408974171E0
4.520770300E-2,-9.056833982E-1,-9.178867340E0,-2.380260229E0
4.745147700E-2,-8.961120844E-1,-9.174081802E0,-2.341975212E0
4.971655300E-2,-8.865407705E-1,-9.207581520E0,-2.332403898E0
5.197021600E-2,-9.146564603E-1,-9.264410973E0,-2.395215511E0
5.422638000E-2,-8.763712645E-1,-9.364311218E0,-2.515454769E0
5.647692900E-2,-8.709874153E-1,-9.430712700E0,-2.597409010E0
5.873065200E-2,-8.518448472E-1,-9.507282257E0,-2.645265341E0
6.098260500E-2,-8.703892231E-1,-9.578469276E0,-2.708076954E0
6.323578000E-2,-8.937192559E-1,-9.649655342E0,-2.746960402E0
6.548852600E-2,-9.170492887E-1,-9.716055870E0,-2.819343328E0
6.774145500E-2,-9.403793216E-1,-9.783055305E0,-2.853441000E0
6.999536100E-2,-9.595218897E-1,-9.859027863E0,-2.901895761E0
7.224853500E-2,-9.876375198E-1,-9.906285286E0,-2.940180779E0
7.450213700E-2,-1.030110121E0,-9.949356079E0,-2.988635540E0
7.675579800E-2,-1.067797065E0,-1.001097202E1,-3.051447153E0
7.900506600E-2,-1.100698471E0,-1.008215809E1,-3.123830080E0
8.124902400E-2,-1.133599758E0,-1.012044334E1,-3.195614576E0
8.350909400E-2,-1.176072359E0,-1.013898754E1,-3.196212769E0
8.576678600E-2,-1.228116274E0,-1.021077251E1,-3.230310678E0
8.802392600E-2,-1.266401410E0,-1.021496010E1,-3.239881754E0
9.027868600E-2,-1.313061476E0,-1.024845982E1,-3.317050457E0
9.252697700E-2,-1.336989641E0,-1.026700401E1,-3.379263878E0
9.478088300E-2,-1.365105271E0,-1.025743294E1,-3.451048374E0
9.703137200E-2,-1.388435364E0,-1.022871876E1,-3.498904943E0
9.928613300E-2,-1.426122308E0,-1.020000458E1,-3.556332588E0
1.015398550E-1,-1.473978758E0,-1.016171932E1,-3.546761274E0
1.037921130E-1,-1.521237016E0,-1.015214825E1,-3.561118364E0
1.060456530E-1,-1.592423439E0,-1.012821960E1,-3.556332588E0
1.082982780E-1,-1.625923038E0,-1.006122112E1,-3.532404423E0
1.105520630E-1,-1.659422517E0,-1.003729248E1,-3.561118364E0
1.128057850E-1,-1.725823283E0,-1.000379372E1,-3.589832067E0
1.150578600E-1,-1.806581140E0,-9.960722923E0,-3.561118364E0
1.173110340E-1,-1.878365755E0,-9.918250084E0,-3.522833109E0
1.195630490E-1,-1.959123492E0,-9.899106979E0,-3.475574970E0
1.218168950E-1,-2.026122570E0,-9.841679573E0,-3.465405464E0
