"event","experiment time","system time","system time text"
"START",0.000000000E0,1636386211.525,"2021-11-08 16:43:31.525 UTC+01:00"
"PAUSE",3.899123603E1,1636386250.516,"2021-11-08 16:44:10.516 UTC+01:00"
