"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.560083343E-3,1.759291534E0,-8.055348816E0,-1.757195892E0
1.153908334E-2,1.819915466E0,-8.148155823E0,-1.829345856E0
2.148808334E-2,1.931732941E0,-8.313112793E0,-1.861379242E0
3.146708333E-2,2.020348663E0,-8.470585327E0,-1.879491577E0
4.141608333E-2,2.023492126E0,-8.524173889E0,-1.873054962E0
5.139508334E-2,1.942211151E0,-8.522078247E0,-1.869612122E0
6.137408334E-2,1.849853210E0,-8.476572876E0,-1.886077881E0
7.132308334E-2,1.759740601E0,-8.473130035E0,-1.835632782E0
8.130208333E-2,1.646426239E0,-8.489595795E0,-1.790875854E0
9.125108333E-2,1.599423981E0,-8.497828674E0,-1.778152313E0
1.012300833E-1,1.611249390E0,-8.546178131E0,-1.772763519E0
1.112100833E-1,1.642833710E0,-8.634943542E0,-1.831291809E0
1.211580833E-1,1.700463867E0,-8.775501251E0,-1.912722473E0
1.311380833E-1,1.760189667E0,-8.963210907E0,-2.037862244E0
1.410860833E-1,1.828447723E0,-9.166787567E0,-2.169438629E0
1.510660833E-1,1.968107300E0,-9.322763214E0,-2.203867035E0
1.610450833E-1,2.176473999E0,-9.366322632E0,-2.139949951E0
1.709940833E-1,2.418520660E0,-9.304201813E0,-1.978286133E0
1.809730833E-1,2.597997437E0,-9.157357178E0,-1.822011108E0
1.909210833E-1,2.742297363E0,-8.962312775E0,-1.674717407E0
2.009010833E-1,2.814597015E0,-8.757239227E0,-1.606459351E0
2.108800833E-1,2.847977600E0,-8.666527863E0,-1.639091492E0
2.208290833E-1,2.904110870E0,-8.772507477E0,-1.711989899E0
2.308080833E-1,2.896177368E0,-9.017547913E0,-1.747765503E0
2.407570833E-1,2.823428650E0,-9.276509399E0,-1.751058655E0
2.507360833E-1,2.758014679E0,-9.446555786E0,-1.816472626E0
2.607150833E-1,2.751278687E0,-9.548194427E0,-2.035616913E0
2.706640833E-1,2.757715302E0,-9.669292603E0,-2.462229767E0
2.806430833E-1,2.752925262E0,-9.770781555E0,-2.712060242E0
2.905920833E-1,2.623743896E0,-9.630223846E0,-2.592908020E0
3.005710833E-1,2.498155060E0,-9.273066559E0,-2.284998322E0
3.105500833E-1,2.558329926E0,-8.950637054E0,-1.954934692E0
3.204990833E-1,2.735411682E0,-8.828640747E0,-1.755249939E0
3.304780833E-1,2.915337524E0,-8.858728180E0,-1.665586395E0
3.404270833E-1,3.028801575E0,-8.972790985E0,-1.690135345E0
3.504060833E-1,2.989882507E0,-9.178912354E0,-1.848805389E0
3.603860833E-1,2.856360168E0,-9.320817261E0,-2.130669250E0
3.703143333E-1,2.654280396E0,-9.335486755E0,-2.359992371E0
3.802943333E-1,2.449955292E0,-9.278155975E0,-2.482288055E0
3.902423333E-1,2.339185638E0,-9.143286438E0,-2.631677399E0
4.002223333E-1,2.372416534E0,-9.005423126E0,-2.841990051E0
4.102013333E-1,2.363285522E0,-8.947493591E0,-3.057392120E0
4.201503333E-1,2.225422211E0,-9.166338501E0,-3.181484070E0
4.301293333E-1,2.070045319E0,-9.455537109E0,-3.105591888E0
4.400783333E-1,2.077829132E0,-9.585915985E0,-2.835553436E0
4.500573333E-1,2.225122833E0,-9.455537109E0,-2.499801636E0
4.600363333E-1,2.434237976E0,-9.240733795E0,-2.008223877E0
4.699853333E-1,2.705024872E0,-9.563013611E0,-1.082848206E0
4.799643333E-1,2.857407990E0,-1.024215134E1,-4.493655396E-1
4.899133333E-1,2.858605499E0,-1.106588837E1,-8.467890930E-1
4.998923333E-1,2.669099579E0,-1.181403259E1,-1.837279358E0
5.098713333E-1,2.284698944E0,-1.209604614E1,-2.614463196E0
5.198203333E-1,2.059267731E0,-1.243658798E1,-2.812351685E0
5.297993333E-1,2.330952759E0,-1.304417450E1,-2.312391357E0
5.397483333E-1,3.110980682E0,-1.289583298E1,-1.512903900E0
5.497273333E-1,3.751798096E0,-1.245230530E1,-1.235530701E0
5.597063333E-1,3.576811981E0,-1.271815247E1,-1.089284821E0
5.696553333E-1,2.731819153E0,-1.206985062E1,-9.292675781E-1
5.796343333E-1,1.775308228E0,-1.060469742E1,-1.219663696E0
5.895833333E-1,1.167572021E0,-9.681866455E0,-9.883946228E-1
5.995623333E-1,1.023272095E0,-9.284143524E0,-1.094224548E-1
6.095423333E-1,1.030606842E0,-9.238039398E0,3.888912964E-1
6.194903333E-1,9.352551270E-1,-9.502689056E0,7.204518127E-1
6.294703333E-1,9.108558655E-1,-1.002600082E1,9.699829102E-1
6.394183333E-1,1.073567505E0,-1.070513855E1,9.717791748E-1
6.493983333E-1,1.397493896E0,-1.132410141E1,8.952882385E-1
6.593773333E-1,1.933080139E0,-1.173200317E1,7.247927856E-1
6.693263333E-1,2.291884003E0,-1.173873917E1,5.069956970E-1
6.793053333E-1,2.411185913E0,-1.159563675E1,5.005590820E-1
6.892543333E-1,2.416125641E0,-1.139789795E1,4.894821167E-1
6.992333333E-1,2.287093964E0,-1.107367218E1,3.915856934E-1
7.092123333E-1,1.988914032E0,-1.070424042E1,3.025209045E-1
7.191613333E-1,1.644480286E0,-1.031759445E1,2.769241333E-1
7.291403333E-1,1.501078491E0,-9.971514130E0,2.618055725E-1
7.391193333E-1,1.485959930E0,-9.712552643E0,2.993774414E-1
7.490683333E-1,1.517843628E0,-9.516460419E0,4.176315308E-1
7.590473333E-1,1.577868805E0,-9.308542786E0,5.905220032E-1
7.689963333E-1,1.663341064E0,-9.047934723E0,7.069798279E-1
7.789753333E-1,1.685494995E0,-8.788673859E0,7.496411133E-1
7.889543333E-1,1.715732117E0,-8.574918365E0,6.541397095E-1
7.989033333E-1,1.742975464E0,-8.453820190E0,4.266128540E-1
8.088823333E-1,1.838177490E0,-8.399034119E0,1.956431580E-1
8.188313333E-1,2.006128235E0,-8.296347656E0,-3.547622681E-2
8.288103333E-1,2.232008514E0,-8.229287109E0,-2.760260010E-1
8.387903333E-1,2.489024048E0,-8.279732208E0,-6.036946106E-1
8.487383333E-1,2.874921570E0,-8.649762726E0,-8.464897156E-1
8.587183333E-1,3.242108002E0,-9.171876984E0,-9.639953613E-1
8.686663333E-1,3.294199677E0,-9.393416290E0,-1.070424042E0
8.786463333E-1,3.304228821E0,-9.229058075E0,-1.018781433E0
8.886253333E-1,3.176244965E0,-8.760532379E0,-1.118773499E0
8.985743333E-1,2.990032196E0,-8.423283691E0,-1.444196777E0
9.085533333E-1,2.893033905E0,-8.499475250E0,-1.703757019E0
9.185023333E-1,2.822380829E0,-8.667126617E0,-1.693877563E0
9.284813333E-1,2.834056549E0,-8.684490509E0,-1.459764404E0
9.384603333E-1,2.840493164E0,-8.564739532E0,-1.147663422E0
9.484093333E-1,2.827769623E0,-8.391998749E0,-8.722361755E-1
9.583883333E-1,2.850671997E0,-8.277187500E0,-9.261241150E-1
9.683373333E-1,2.839894409E0,-8.327033844E0,-1.075363770E0
9.783163333E-1,2.691702576E0,-8.326135712E0,-9.828561401E-1
9.882953333E-1,2.579735413E0,-8.178542633E0,-6.930587769E-1
9.982443333E-1,2.600841522E0,-8.182883606E0,-5.098397827E-1
1.008223333E0,2.579585724E0,-8.281977539E0,-2.192939758E-1
1.018172333E0,2.488425293E0,-8.424331512E0,-2.439926147E-2
1.028151333E0,2.482886810E0,-8.568631439E0,-1.874102783E-1
1.038130333E0,2.482886810E0,-8.658145294E0,-2.393522644E-1
1.048079333E0,2.326761475E0,-8.661438446E0,-3.312611389E-1
1.058058333E0,2.060165863E0,-8.492140503E0,-2.412982178E-1
1.068007333E0,1.814676361E0,-8.247100067E0,-3.144960022E-1
