"event","experiment time","system time","system time text"
"START",0.000000000E0,1636569311.775,"2021-11-10 19:35:11.775 UTC+01:00"
"PAUSE",1.503748322E1,1636569326.812,"2021-11-10 19:35:26.812 UTC+01:00"
