"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636487899128364E9,"2021-11-09 20:58:19.128 UTC+01:00"
"PAUSE",4.564306429165299E1,1.636487944772610E9,"2021-11-09 20:59:04.773 UTC+01:00"
