"event","experiment time","system time","system time text"
"START",0.000000000E0,1636370199.181,"2021-11-08 12:16:39.181 UTC+01:00"
"PAUSE",1.140182594E2,1636370313.199,"2021-11-08 12:18:33.199 UTC+01:00"
