"event","experiment time","system time","system time text"
"START",0.000000000E0,1636572124.960,"2021-11-10 20:22:04.960 UTC+01:00"
"PAUSE",1.502573259E1,1636572139.986,"2021-11-10 20:22:19.986 UTC+01:00"
