"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.680654200E-2,-1.395996958E-1,3.622155190E0,8.624496460E0
2.936815700E-2,-1.510655880E-2,3.526391268E0,8.715473175E0
3.193690700E-2,1.524803638E-1,3.430627108E0,8.753778458E0
3.449951100E-2,2.578206956E-1,3.382745504E0,8.844755173E0
3.706643800E-2,3.104908764E-1,3.296557665E0,8.849542618E0
3.963784400E-2,3.392200470E-1,3.205581903E0,8.806448936E0
4.220294800E-2,3.583728671E-1,3.042783260E0,8.787296295E0
4.477081300E-2,3.104908764E-1,2.841678858E0,8.734625816E0
4.731602100E-2,7.108099759E-2,2.453835011E0,8.667591095E0
4.990706300E-2,-1.683288813E-1,2.104296684E0,8.605344772E0
5.247466700E-2,-3.119748235E-1,1.903192401E0,8.500003815E0
5.504451100E-2,-4.077387452E-1,1.716452718E0,8.365935326E0
5.761060400E-2,-4.556207657E-1,1.630265117E0,8.298899651E0
6.017810400E-2,-5.130791664E-1,1.601535916E0,8.241441727E0
6.274701100E-2,-5.082908869E-1,1.596747756E0,8.198348045E0
6.531336500E-2,-5.035027266E-1,1.635053277E0,8.155253410E0
6.788336500E-2,-4.604089260E-1,1.673358917E0,8.102583885E0
7.045081300E-2,-4.747735262E-1,1.740393639E0,8.097795486E0
7.301779200E-2,-4.891381264E-1,1.735605597E0,8.107372284E0
7.558654200E-2,-5.082908869E-1,1.716452718E0,8.121736526E0
7.815367700E-2,-5.753257275E-1,1.697299957E0,8.140889168E0
8.072232300E-2,-7.141833901E-1,1.443525434E0,8.164830208E0
8.329128200E-2,-1.106815577E0,9.455528855E-1,8.341994286E0
8.585841700E-2,-1.317496181E0,7.061429620E-1,8.658015251E0
8.842716700E-2,-1.274402499E0,7.109311819E-1,8.777719498E0
9.099544800E-2,-1.207367659E0,9.934348464E-1,8.772932053E0
9.356117700E-2,-1.044569016E0,1.280726671E0,8.710684776E0
9.613044800E-2,-9.152877331E-1,1.587171435E0,8.686743736E0
9.869727100E-2,-8.195237517E-1,1.802640319E0,8.672378540E0
1.012676880E-1,-7.716417909E-1,1.965438962E0,8.710684776E0
1.038345630E-1,-6.950306296E-1,2.065990925E0,8.720260620E0
1.063781570E-1,-6.375722885E-1,2.171331406E0,8.658015251E0
1.089695110E-1,-6.040548682E-1,2.219213486E0,8.638861656E0
1.115135730E-1,-5.418082476E-1,2.252730608E0,8.547885895E0
1.141068020E-1,-5.082908869E-1,2.243154526E0,8.476062775E0
1.166503440E-1,-4.173151851E-1,2.238366127E0,8.504792213E0
1.192412290E-1,-3.167629838E-1,2.180907726E0,8.533521652E0
1.218091460E-1,-2.449400276E-1,2.085143566E0,8.576615334E0
1.243765940E-1,-1.300233006E-1,1.955862641E0,8.653226852E0
1.269457610E-1,-9.650591016E-2,1.797852039E0,8.768142700E0
1.294564900E-1,-9.171772003E-2,1.615900517E0,8.954882622E0
1.319750320E-1,-1.108704954E-1,1.443525434E0,9.256539345E0
1.344915940E-1,-1.683288813E-1,1.218480229E0,9.658747673E0
1.370095630E-1,-1.874816865E-1,9.742819667E-1,1.013278008E1
1.395280000E-1,-2.209990770E-1,7.252957225E-1,1.060202312E1
1.420446150E-1,-1.874816865E-1,5.241914988E-1,1.097550201E1
1.445622190E-1,-1.491760761E-1,3.326635659E-1,1.132025242E1
1.470790940E-1,-1.252350956E-1,7.888910919E-2,1.155487347E1
