"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636499603871703E9,"2021-11-10 00:13:23.872 UTC+01:00"
"PAUSE",2.076555954167270E1,1.636499624637208E9,"2021-11-10 00:13:44.637 UTC+01:00"
