"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636499815301113E9,"2021-11-10 00:16:55.301 UTC+01:00"
"PAUSE",1.874661908333655E1,1.636499834047682E9,"2021-11-10 00:17:14.048 UTC+01:00"
