"event","experiment time","system time","system time text"
"START",0.000000000E0,1636485157.688,"2021-11-09 20:12:37.688 UTC+01:00"
"PAUSE",5.540466264E1,1636485213.093,"2021-11-09 20:13:33.093 UTC+01:00"
