"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636386058807035E9,"2021-11-08 16:40:58.807 UTC+01:00"
"PAUSE",4.825148974987678E1,1.636386107058745E9,"2021-11-08 16:41:47.059 UTC+01:00"
