"event","experiment time","system time","system time text"
"START",0.000000000E0,1636213881.936,"2021-11-06 16:51:21.936 UTC+01:00"
"PAUSE",7.002598116E1,1636213951.962,"2021-11-06 16:52:31.962 UTC+01:00"
