"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.531947500E-2,-9.608977318E0,1.118584728E1,7.417750359E-2
1.757394200E-2,-8.505288124E0,1.052841949E1,-8.392825127E-1
1.978205300E-2,-7.712665558E0,1.025503922E1,-6.173482537E-1
2.199016400E-2,-7.719843864E0,1.130848026E1,1.426720500E0
2.423292800E-2,-7.716254711E0,1.247677517E1,3.218346357E0
2.648616200E-2,-7.767700672E0,1.379342651E1,4.680959225E0
2.873982500E-2,-7.887939930E0,1.474457359E1,5.690730572E0
3.099367000E-2,-7.359724045E0,1.517587948E1,6.389434814E0
3.324568500E-2,-6.489335060E0,1.592602921E1,7.063014030E0
3.549934700E-2,-5.512465000E0,1.657209206E1,7.502097130E0
3.775325200E-2,-4.770092010E0,1.628914070E1,5.700301647E0
4.000575500E-2,-4.888536453E0,1.567597961E1,3.065205812E0
4.225886700E-2,-4.886143684E0,1.557129383E1,9.314061999E-1
4.451179700E-2,-4.776672363E0,1.546899986E1,-2.572284266E-2
4.676558100E-2,-4.798805714E0,1.516870117E1,-1.902294010E-1
4.901582600E-2,-4.409972191E0,1.455793285E1,-2.512463741E-2
5.125850100E-2,-3.919443607E0,1.377069473E1,-1.375873014E-2
5.352443200E-2,-3.543770313E0,1.327896881E1,1.794617064E-2
5.577797200E-2,-3.087339401E0,1.275853062E1,6.400800496E-2
5.803462400E-2,-2.877967358E0,1.169073296E1,1.298106313E-1
6.028486900E-2,-3.166900873E0,1.089332485E1,9.176474810E-1
6.253792000E-2,-2.762513638E0,1.071625614E1,8.799605370E-1
6.479140000E-2,-3.083152056E0,1.015334511E1,1.329213023E0
6.704530600E-2,-3.528217077E0,9.303893089E0,1.986641049E0
6.929695400E-2,-3.212364435E0,8.569893837E0,1.652842283E0
7.155086000E-2,-3.788436413E0,7.357331276E0,2.852842808E0
7.380366700E-2,-3.940979004E0,6.713662148E0,2.995813847E0
7.605714700E-2,-3.851846218E0,6.376274109E0,2.405983210E0
7.831062500E-2,-3.875774384E0,5.670989513E0,2.487339020E0
8.056380000E-2,-3.908675671E0,5.461019516E0,2.490330219E0
8.281398300E-2,-3.805186272E0,5.963512421E0,3.532404423E0
