"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.149904166E-2,9.619249403E-2,1.550834924E-1,4.341489077E-1
8.145004165E-2,1.351753175E-1,5.590730309E-1,4.477917552E-1
9.140104166E-2,1.459653825E-1,8.648388386E-1,4.690536261E-1
1.013520416E-1,1.113485396E-1,1.073609114E0,4.784178436E-1
1.113030417E-1,8.238563687E-2,1.148419976E0,5.141527653E-1
1.212540416E-1,6.033865735E-2,1.121117234E0,5.211675167E-1
1.312050417E-1,6.675212830E-2,9.504185915E-1,4.485487640E-1
1.411560416E-1,1.196174696E-1,6.194870472E-1,3.081759512E-1
1.511070417E-1,7.678734511E-2,2.016898692E-1,9.894366562E-2
1.610580416E-1,-6.488190591E-2,-2.575400174E-1,-1.211117357E-1
1.710090417E-1,-1.944530755E-1,-5.999701619E-1,-2.660837770E-1
1.809600416E-1,-3.235183954E-1,-6.994426847E-1,-2.979114950E-1
1.909105417E-1,-3.954735696E-1,-6.350792646E-1,-2.684957087E-1
2.008615416E-1,-3.669484556E-1,-5.367662907E-1,-2.194613218E-1
2.108125417E-1,-2.748114765E-1,-3.774079978E-1,-1.832740605E-1
2.207635416E-1,-2.235722542E-1,-2.026228905E-1,-1.646505743E-1
2.307145417E-1,-2.148698717E-1,-1.462525725E-1,-2.105454206E-1
2.406655416E-1,-1.284811944E-1,-1.588567793E-1,-2.655418217E-1
2.506165417E-1,1.191747710E-1,-1.460782140E-1,-2.813977301E-1
2.605675416E-1,3.527792692E-1,-2.108516097E-1,-3.658497632E-1
2.705185417E-1,4.221668541E-1,-3.013181388E-1,-5.759878755E-1
2.804695416E-1,4.087863266E-1,-4.512218833E-1,-7.728487849E-1
2.904205417E-1,3.587782979E-1,-7.190982103E-1,-9.753035903E-1
3.003715416E-1,2.845386863E-1,-1.008496165E0,-1.158440948E0
3.103225417E-1,1.967159063E-1,-1.183603406E0,-1.265573382E0
3.202735416E-1,5.948934332E-2,-1.063656211E0,-1.261315823E0
3.302245417E-1,-1.716607362E-1,-6.873208880E-1,-1.180871725E0
3.401755416E-1,-3.696252108E-1,-3.857317567E-1,-1.080658793E0
3.501265417E-1,-4.799534380E-1,-2.440938950E-1,-1.098846436E0
3.600775416E-1,-4.290383458E-1,-3.473526239E-1,-1.189643741E0
3.700285417E-1,-2.917599380E-1,-5.296049118E-1,-1.319532752E0
3.799795416E-1,-1.296290755E-1,-6.353534460E-1,-1.438255906E0
3.899305417E-1,5.036912113E-2,-6.322483420E-1,-1.530732632E0
3.998815416E-1,1.919920444E-1,-4.406451285E-1,-1.597531676E0
4.098325417E-1,2.761721015E-1,-1.193083972E-1,-1.576775074E0
4.197835416E-1,2.952179611E-1,6.292000413E-2,-1.518065453E0
4.297345417E-1,2.937629223E-1,-1.159123853E-1,-1.442185760E0
4.396855416E-1,2.960101068E-1,-3.815858662E-1,-1.266011238E0
4.496365417E-1,2.523868680E-1,-4.048695564E-1,-1.142797589E0
4.595875416E-1,1.784700304E-1,-3.631396890E-1,-1.076871276E0
4.695385417E-1,6.134640798E-2,-3.629561663E-1,-1.047306299E0
4.794895416E-1,-3.735726699E-2,-3.449851573E-1,-1.053380489E0
4.894405417E-1,-8.197411895E-2,-2.798220813E-1,-1.095671177E0
4.993915416E-1,-1.064456403E-1,-2.384141684E-1,-1.122416973E0
5.093425417E-1,-1.641239971E-1,-9.747843444E-2,-1.121782184E0
5.192935416E-1,-2.599684894E-1,1.808456033E-1,-9.736233354E-1
5.292445417E-1,-3.645301461E-1,2.801902890E-1,-8.045830131E-1
5.391955416E-1,-4.005214274E-1,1.587019265E-1,-6.900423169E-1
5.491465417E-1,-3.144655228E-1,4.369165003E-2,-6.124145389E-1
5.590975416E-1,-1.685972363E-1,1.073539853E-1,-5.557321310E-1
5.690485417E-1,-5.970350653E-2,3.239712417E-1,-4.068415463E-1
5.789995416E-1,3.260352090E-2,5.103658438E-1,-3.139280975E-1
5.889505417E-1,1.081581712E-1,5.033159256E-1,-3.193381131E-1
5.989015416E-1,1.789218336E-1,4.742395580E-1,-3.762594461E-1
6.088525417E-1,2.744095623E-1,5.493317842E-1,-3.773625493E-1
6.188035416E-1,2.861557007E-1,6.455256939E-1,-2.954756916E-1
6.287545417E-1,2.080101520E-1,6.638405323E-1,-1.759762317E-1
6.387055416E-1,5.652981251E-2,5.830436945E-1,-6.569553167E-2
6.486565417E-1,-1.432838291E-1,2.784380019E-1,1.345989257E-1
6.586075416E-1,-3.434880078E-1,-1.359463930E-1,2.486248314E-1
6.685585417E-1,-4.611147940E-1,-4.720567763E-1,2.315434366E-1
6.785095416E-1,-4.940386415E-1,-4.195269644E-1,2.244738191E-1
6.884605417E-1,-4.395468533E-1,-1.081960872E-1,2.311770767E-1
6.984115416E-1,-4.623696208E-1,3.821320832E-1,3.365999162E-1
7.083625417E-1,-5.231822729E-1,1.063197970E0,4.733006656E-1
7.183135416E-1,-5.306068659E-1,1.606300116E0,6.677257419E-1
7.282645417E-1,-3.085750937E-1,1.671879053E0,7.963082194E-1
7.382155416E-1,-2.097563595E-1,1.580805898E0,6.871404648E-1
7.481665417E-1,-2.453399003E-1,9.643492699E-1,4.125599563E-1
7.581175416E-1,-7.795729488E-2,4.139074087E-1,1.329610795E-1
7.680685417E-1,9.953863919E-2,2.918115854E-1,-6.156028062E-2
7.780195416E-1,1.653301567E-1,4.736554027E-1,-1.395714581E-1
7.879705417E-1,1.177557483E-1,6.874089837E-1,-1.763384491E-1
