"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.103699999E-2,1.311029941E-1,1.016545072E-1,-1.093182787E-1
2.109699999E-2,4.224787652E-2,6.108277291E-2,-1.248319596E-1
3.115699999E-2,-3.138426319E-2,-8.763156831E-3,-1.123518497E-1
4.121699999E-2,-8.753255010E-2,-2.340556867E-2,-5.299147964E-2
5.127699999E-2,-1.285031587E-1,-2.337893657E-2,5.589745194E-2
6.133800000E-2,-1.473815143E-1,-6.304702908E-2,1.789790988E-1
7.139800000E-2,-1.294533908E-1,-1.303416491E-1,2.598129511E-1
8.145800000E-2,-8.128669113E-2,-1.970194727E-1,2.791975141E-1
9.151800000E-2,-2.538082888E-3,-2.903427482E-1,2.505914271E-1
1.015780000E-1,5.450713262E-2,-3.035591245E-1,2.119319588E-1
1.116380000E-1,3.105693497E-2,-2.424750179E-1,1.627449691E-1
1.216980000E-1,-1.954378095E-3,-2.071476132E-1,1.426735967E-1
1.317580000E-1,-2.847839892E-2,-2.133983225E-1,1.715771556E-1
1.418180000E-1,-7.291233540E-2,-2.291973531E-1,2.164967209E-1
1.518780000E-1,-1.109526604E-1,-2.395623773E-1,2.729155123E-1
1.619380000E-1,-1.242579892E-1,-2.694883943E-1,3.247434199E-1
1.719980000E-1,-1.232116446E-1,-2.838196456E-1,3.487409055E-1
1.820580000E-1,-1.547620296E-1,-2.524328530E-1,3.094107509E-1
1.921180000E-1,-1.651638001E-1,-2.221151739E-1,2.312371284E-1
2.021780000E-1,-1.287686974E-1,-2.071301043E-1,1.186405420E-1
2.122379999E-1,-4.569059610E-2,-5.243960023E-2,-3.677514568E-2
2.222990000E-1,1.466024071E-1,6.585104018E-2,-1.827216744E-1
2.323590000E-1,4.419602752E-1,5.862748250E-2,-2.519862056E-1
2.424190000E-1,7.511186004E-1,-2.516750805E-2,-2.882267535E-1
2.524790000E-1,8.680044413E-1,-1.772286743E-1,-2.856754363E-1
2.625390000E-1,7.709977627E-1,-1.997197270E-1,-2.957105041E-1
2.725990000E-1,5.450143814E-1,-8.998443931E-2,-2.718728185E-1
2.826590000E-1,5.435859561E-1,6.107014418E-2,-2.400211096E-1
2.927190000E-1,7.639084458E-1,2.240942270E-1,-4.574508965E-1
3.027790000E-1,1.022118449E0,4.000333846E-1,-9.210271239E-1
3.128390000E-1,1.108890414E0,3.657172322E-1,-1.402051687E0
3.228990000E-1,9.286580086E-1,1.789428145E-1,-1.633722305E0
3.329590000E-1,6.015294194E-1,2.184803784E-1,-1.643952012E0
3.430190000E-1,4.728612304E-1,2.850269675E-1,-1.681784749E0
3.530790000E-1,4.910849929E-1,2.492023557E-1,-1.809998393E0
3.631390000E-1,5.976777673E-1,1.204126030E-1,-1.936573386E0
3.731990000E-1,8.527433276E-1,-3.588885441E-2,-2.001760006E0
3.832600000E-1,1.088598609E0,2.612243406E-2,-1.906990647E0
3.933200000E-1,1.202870131E0,2.732864022E-1,-1.790072560E0
4.033800000E-1,1.283913612E0,3.422472477E-1,-1.751577497E0
4.134400000E-1,1.339233041E0,2.582010925E-1,-1.693521023E0
