"event","experiment time","system time","system time text"
"START",0.000000000E0,1636389332.803,"2021-11-08 17:35:32.803 UTC+01:00"
"PAUSE",4.896096081E1,1636389381.147,"2021-11-08 17:36:21.147 UTC+01:00"
