"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636489415106833E9,"2021-11-09 21:23:35.107 UTC+01:00"
"PAUSE",4.563933520832506E1,1.636489460746943E9,"2021-11-09 21:24:20.747 UTC+01:00"
