"event","experiment time","system time","system time text"
"START",0.000000000E0,1636477575.262,"2021-11-09 18:06:15.262 UTC+01:00"
"PAUSE",2.643258791E1,1636477601.695,"2021-11-09 18:06:41.695 UTC+01:00"
