"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.669166665E-4,-4.177961884E0,9.305698700E0,-1.160237274E0
1.050191667E-2,-4.155658264E0,9.104067993E0,-1.439406738E0
2.053691667E-2,-3.715274048E0,8.854686584E0,-1.693578186E0
3.057091666E-2,-3.545377350E0,8.786727905E0,-1.746867371E0
4.060591666E-2,-3.616329803E0,8.897647247E0,-1.612596588E0
5.064091666E-2,-3.678151245E0,8.990005188E0,-1.570983124E0
6.067591666E-2,-3.685336304E0,9.003177795E0,-1.603016510E0
7.071091666E-2,-3.710783386E0,9.037905579E0,-1.496138763E0
8.074591667E-2,-3.679498444E0,9.012907562E0,-1.473236389E0
9.078091667E-2,-3.619622955E0,8.883726196E0,-1.506766663E0
1.008159167E-1,-3.664080505E0,8.850794678E0,-1.491049347E0
1.108509167E-1,-3.576961670E0,8.821006622E0,-1.547182617E0
1.208859167E-1,-3.576063538E0,8.878187714E0,-1.543739777E0
1.309209167E-1,-3.647764435E0,9.012159119E0,-1.391805725E0
1.409559167E-1,-3.638034668E0,9.113797760E0,-1.382974091E0
1.509909167E-1,-3.636537781E0,9.139693909E0,-1.532962189E0
1.610259167E-1,-3.617078247E0,9.087302856E0,-1.617835693E0
1.710599167E-1,-3.601211243E0,9.037755890E0,-1.512005768E0
1.810949167E-1,-3.570974121E0,8.977281647E0,-1.498683472E0
1.911299167E-1,-3.583098907E0,8.945248260E0,-1.538350983E0
2.011649167E-1,-3.574566650E0,8.969198456E0,-1.579964447E0
2.111999167E-1,-3.530408478E0,8.910969543E0,-1.580712891E0
2.212349167E-1,-3.498973846E0,8.968150635E0,-1.599723358E0
2.312699167E-1,-3.567082214E0,9.008416901E0,-1.638941803E0
2.413049167E-1,-3.667523346E0,9.126221924E0,-1.653162231E0
2.513399167E-1,-3.741469574E0,9.059610443E0,-1.591490479E0
2.613749167E-1,-3.758683777E0,9.030870209E0,-1.644779663E0
2.714099167E-1,-3.773502960E0,9.053024139E0,-1.629511414E0
2.814447917E-1,-3.704795837E0,8.914262695E0,-1.338217163E0
2.914797917E-1,-3.641327820E0,8.905431061E0,-1.378932495E0
3.015137917E-1,-3.611390076E0,8.916807404E0,-1.444047089E0
3.115487917E-1,-3.570375366E0,8.866811371E0,-1.473984833E0
3.215837917E-1,-3.614832916E0,8.847950592E0,-1.496288452E0
3.316187917E-1,-3.817960510E0,8.972042542E0,-1.294807434E0
3.416537917E-1,-3.781885529E0,8.995843048E0,-1.277293854E0
3.516887917E-1,-3.656895447E0,9.003177795E0,-1.282982025E0
3.617237917E-1,-3.713477783E0,8.968599701E0,-1.279090118E0
3.717587917E-1,-3.716920624E0,9.060358887E0,-1.359023895E0
3.817937917E-1,-3.639232178E0,9.090596008E0,-1.394649811E0
3.918287917E-1,-3.579955444E0,9.033564606E0,-1.497935028E0
4.018637917E-1,-3.555705872E0,8.993148651E0,-1.655407562E0
4.118987917E-1,-3.510200500E0,8.833580475E0,-1.887275391E0
4.219337917E-1,-3.656446381E0,8.750353546E0,-2.743494873E0
4.319687917E-1,-4.265829163E0,9.033714294E0,-3.601660309E0
4.420037917E-1,-3.955374756E0,8.965755615E0,-2.359243927E0
4.520377917E-1,-3.734434204E0,8.906478882E0,-6.268963623E-1
4.620727917E-1,-4.128714294E0,9.263187103E0,2.426454163E-1
4.721077917E-1,-4.477489014E0,9.328750763E0,-1.258433075E0
4.821427917E-1,-4.054468689E0,9.092242584E0,-1.130598907E0
4.921777917E-1,-3.810625763E0,9.044641571E0,-1.405427399E0
5.022127917E-1,-3.772006073E0,9.029822388E0,-1.500030670E0
5.122477917E-1,-3.851341095E0,9.145531769E0,-1.403481445E0
5.222827917E-1,-3.403322754E0,8.835676117E0,-1.567989349E0
5.323177917E-1,-3.160677338E0,8.740474091E0,-1.773362274E0
5.423527917E-1,-2.902763672E0,8.750353546E0,-1.790426788E0
5.523877917E-1,-3.046165466E0,8.937015381E0,-1.699116669E0
5.624227917E-1,-3.320544891E0,8.860973511E0,-1.604214020E0
5.724567917E-1,-3.320844269E0,8.873996429E0,-1.547481995E0
5.824917917E-1,-3.451821899E0,9.086255035E0,-1.354682922E0
5.925267917E-1,-3.511398010E0,9.067543945E0,-1.207389221E0
6.025617917E-1,-3.578009491E0,9.153465271E0,-1.106049957E0
6.125967917E-1,-3.536246338E0,9.145232391E0,-1.178349609E0
6.226317917E-1,-3.416195984E0,8.949439545E0,-1.306932220E0
6.326667917E-1,-3.672463074E0,8.551117859E0,-1.256487122E0
