Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.0067051,0.856560588,1.406170368,0.23624517
0.02356151,0.772263646,1.258345366,0.004123219
0.04041718,0.48760882,1.191152096,-0.147366896
0.05727192,0.417972237,1.132510781,-0.236550599
0.07412755,0.537698329,1.083643079,-0.292748541
0.09098395,0.801584303,0.933374584,-0.37093699
0.10783963,1.063026905,0.645054698,-0.500436604
0.12469442,1.308587551,0.415376127,-0.640931487
0.14154999,1.496728539,0.249072969,-0.760657549
0.1584064,1.596907496,0.287098199,-0.837624311
0.17526208,1.570030212,0.542432368,-0.71056807
0.19211687,1.31958282,0.547319174,-0.312295675
0.20897249,0.975064933,0.244186193,0.052990999
0.2258289,0.720952451,0.360399872,0.24357535
0.24268452,0.449736297,0.44958359,0.269230932
0.25953932,0.035429142,0.592521846,0.231358394
0.27639494,-0.509446621,0.568087935,0.36207971
0.29325135,-1.119072199,0.400715798,0.666281641
0.31010702,-1.886296391,-0.150421143,0.893669546
0.32696177,-2.230814219,-0.819909751,1.035386086
0.34381739,-2.031677961,-1.14976728,1.337144613
0.3606738,-1.560103893,-0.547471881,1.453205585
0.37752947,-0.893058717,-0.532811523,1.020725727
0.39438421,-1.120293856,-0.73561281,0.710262656
0.41123984,-1.692046881,-1.435643792,0.623522341
0.42809624,-2.371309042,-1.793600321,0.406060726
0.44495192,-2.709718466,-1.649440289,0.009009997
0.46180671,-2.378639221,-0.992168665,0.188599095
0.47866229,-1.404948711,-0.714843988,0.527008474
0.49551869,-0.877176642,-0.832126677,0.671168447
0.51237437,-0.615734041,-1.416096687,0.739583314
0.52922916,-0.613290668,-1.722741961,0.712706029
0.54608479,-0.731795013,-1.700751424,0.584428132
0.56294114,-0.750120461,-1.375780702,0.319320411
0.57979682,-0.586413384,-1.0862391,-0.053296424
0.59665161,-0.34329617,-0.826018214,-0.385597318
0.61350723,-0.087962002,-0.630547106,-0.671473861
0.63036364,0.072079979,-0.457066476,-0.89137888
0.64721926,0.151642829,-0.303132951,-0.995222926
0.66407406,0.213949248,-0.262817025,-1.014770031
0.68092968,0.358109206,-0.308019728,-0.95857209
0.69778609,0.529146433,-0.334897012,-0.858393133
0.71464177,0.49127391,-0.295802772,-0.693464339
0.73149651,0.090405397,-0.031916771,-0.451568842
0.74835213,-0.393385649,0.003512372,-0.252432644
0.76520854,-0.581526578,-0.196845532,-0.149810284
0.78206421,-0.348182946,-0.405755281,-0.236550599
0.79891901,0.047646087,-0.332453609,-0.493106455
0.81577458,0.596339643,-0.382543087,-0.550526083
0.83263098,1.380667567,-0.311684817,-0.226777047
0.84948666,1.10700798,-0.218836024,0.352306157
0.86634145,0.711178899,0.273659587,0.958419323
0.88319708,0.400868505,-0.033138465,0.338867515
0.90005343,-0.318862259,-0.543806791,-0.350168198
0.91690911,-0.629172683,-0.857782245,-1.271325827
0.9337639,-0.101400644,-0.079562858,-1.749008417
0.95061952,0.581679285,1.477028728,-2.125290394
0.96747593,0.515707791,1.897291541,-1.403268814
0.98433156,-0.227235183,1.100746751,-0.548082709
1.00118635,0.267703801,1.137397647,0.274117708
1.01804197,0.750273168,1.409835458,0.18126893
1.03489838,0.636655569,1.425717473,0.213032976
1.05175406,0.609778285,1.654174328,0.355971247
1.0686088,0.686745048,1.626075387,0.23624517
1.08546442,0.650094211,1.467255116,-0.061848287
1.10232083,0.465618312,1.431825995,-0.229220435
1.11917651,0.414307147,1.420830727,-0.290305167
1.13603124,0.581679285,1.420830727,-0.219446883
1.15288687,0.823574841,1.359745979,-0.180352658
1.16974328,1.030041218,1.152057886,-0.241437376
1.18659895,1.197413325,0.851521075,-0.379488856
1.20345374,1.361120462,0.609625578,-0.559077978
1.22030932,1.478403091,0.456913739,-0.725228429
1.23716572,1.485733271,0.477682561,-0.811968744
1.2540214,1.307365894,0.548540831,-0.705681324
1.27087619,1.014159203,0.536323905,-0.403922737
1.28773182,0.753938258,0.432479858,-0.081395395
1.30458817,0.492495596,0.410489351,0.09575031
1.32144385,0.19928892,0.452026963,0.139731318
1.33829864,-0.160041988,0.421484619,0.14950487
1.35515427,-0.731795013,0.331079215,0.272896022
1.37201067,-1.351194143,0.176992998,0.668725014
1.3888663,-1.94738102,-0.288472623,1.026834249
1.40572109,-2.311445951,-0.702627063,1.255291104
1.42257671,-2.025569439,-0.554802001,1.774511337
1.43943312,-1.510014415,0.123238437,1.758629203
1.4562888,-1.044548869,-0.057572354,1.322484374
1.47314354,-1.347529054,-0.785702288,0.973079681
1.48999916,-2.14529562,-1.331799746,0.613748789
1.50685557,-2.765916348,-1.418540001,0.304660082
1.52371124,-2.56311512,-1.269493341,0.611305416
1.54056598,-1.679829955,-0.898098171,0.918103457
1.55742161,-0.937039673,-0.683079958,1.152668834
1.57427802,-0.599852026,-0.978730023,1.326149344
1.59113369,-0.508224905,-1.270714998,1.434880257
1.60798848,-0.645054698,-1.397771239,1.320040941
1.62484406,-0.768445849,-1.191304922,1.013395548
1.64170046,-0.642611325,-0.932305634,0.501352906
1.65855614,-0.272437871,-0.883437872,0.118962504
1.67541093,0.156529605,-0.828461587,-0.198678076
1.69226656,0.399646819,-0.524259687,-0.465007484
1.70912291,0.432632566,-0.07345438,-0.64337486
1.72597859,0.443627834,0.158667579,-0.732558549
1.74283338,0.554802001,-0.05635066,-0.754549086
1.75968901,0.761268377,-0.639098942,-0.833959222
1.77654541,0.722174168,-0.990946949,-0.808303654
1.79340104,0.362995982,-0.70018369,-0.497993231
1.81025583,-0.078188449,-0.169968247,-0.263427883
1.82711145,-0.135608092,-0.133317411,-0.259762794
1.84396786,0.290915996,-0.436297655,-0.287861764
1.86082354,0.943300903,-0.386208177,-0.1937913
1.87767828,1.254832983,0.102469631,0.172717065
1.8945339,0.932305634,0.361621589,0.407282412
1.91139031,0.779593825,0.101247937,0.511126459
1.92824598,0.827239871,0.18310146,0.052990999
1.94510078,0.421637327,0.269994497,-0.245102465
1.96195635,0.139425889,0.191653326,-0.736223638
1.97881276,0.45217967,-0.018478129,-1.158929944
1.99566843,0.667197943,0.778219402,-1.68792367
2.01252322,0.260373652,1.398840189,-1.672041655
2.0293788,-0.102622338,0.97369051,-0.835180938
2.0462352,0.474170178,1.120293856,-0.206008241
2.06309088,0.620773554,1.188708782,0.049325917
2.07994567,0.472948492,1.403727055,0.099415392
2.0968013,0.3813214,1.512457848,0.026113721
2.11365765,0.293359399,1.32065177,-0.124154702
2.13051333,0.309241414,0.956586778,-0.26098448
2.14736812,0.4240807,0.87106818,-0.37093699
2.16422374,0.620773554,0.822200418,-0.410031229
2.1810801,0.791810751,0.785549581,-0.405144453
2.19793578,0.918866992,0.753785491,-0.439351887
2.21479057,1.014159203,0.643832982,-0.562743008
2.23164619,1.067913771,0.487456113,-0.733780265
2.2485026,1.098456025,0.399494112,-0.854728043
2.26535822,1.144880533,0.419041216,-0.892600536
2.28221302,1.164427638,0.585191667,-0.81685549
2.29906864,1.033706307,0.851521075,-0.571294904
2.31592505,0.762490094,0.885728538,-0.254876018
2.33278072,0.338562101,0.676818788,-0.028862532
2.34963546,0.069636591,0.469130695,0.134844527
2.36649109,0.017103724,0.289541602,0.271674305
2.38334749,-0.053754561,0.293206692,0.399952233
2.40020317,-0.30786702,0.220973998,0.623522341
2.41705796,-0.798988223,-0.287250936,0.958419323
2.43391354,-1.290109396,-0.70018369,1.22841382
2.45076994,-1.706707239,-1.017824292,1.349361539
2.46762562,-1.560103893,-0.965291381,1.626686215
2.48448041,-1.257123709,-0.458288163,1.432436824
2.50133604,-1.007897973,-0.425302416,0.887561083
2.51819239,-1.197260618,-0.791810751,0.625965715
2.53504807,-1.677386522,-1.052031636,0.672390103
2.55190286,-2.208823681,-1.125333309,0.588093221
2.56875848,-2.438502312,-0.86633414,0.28755635
2.58561484,-2.114753246,-0.499825776,0.321763784
2.60247052,-1.282779217,-0.501047492,0.463480353
2.61932531,-0.806318402,-0.73561281,0.613748789
2.63618093,-0.708582819,-1.325691223,0.704154193
2.65303734,-0.684148908,-1.731293797,0.718814492
2.66989302,-0.797766507,-1.748397589,0.575876236
2.68674776,-0.809983492,-1.373337388,0.280226171
2.70360338,-0.704917729,-0.90909344,-0.053296424
2.72045979,-0.517998457,-0.592674553,-0.36360684
2.73731546,-0.287098199,-0.463174939,-0.653148413
2.7541702,-0.119726062,-0.410642058,-0.832737505
2.77102583,0.051311169,-0.395981729,-0.898709059
2.78788223,0.264038742,-0.474170178,-0.863279879
2.80473791,0.350779027,-0.521816254,-0.737445355
2.8215927,0.188293666,-0.52670306,-0.555412889
2.83844828,-0.173480615,-0.482722044,-0.472337633
2.85530468,-0.361621589,-0.527924717,-0.493106455
2.87216036,-0.283433139,-0.477835268,-0.628714562
2.88901515,0.009773556,-0.419193924,-0.846176148
2.90587078,0.432632566,-0.38498649,-1.039203882
2.92272713,1.093569279,-0.479056954,-0.956128657
2.93958281,1.265828252,0.071927264,-0.68613416
2.9564376,1.186418056,0.014507622,-0.355054975
2.97329322,1.038593054,0.071927264,-0.087503873
2.99014963,0.663532853,-0.178520113,0.2948865
3.00700526,0.283585846,0.228304163,0.505017996
3.02386005,0.127056226,-0.062459134,0.150726557
3.04071567,-0.056197949,0.280989736,-0.504101694
3.05757208,-0.067193195,0.715912998,-1.101510286
3.07442776,0.062306419,1.115407109,-1.343405843
3.09128249,-0.150268421,0.981020689,-0.987892747
3.10813812,0.293359399,0.906497359,-0.559077978
3.12499453,0.579235911,1.174048424,-0.463785768
3.1418502,0.437519342,1.101968408,-0.379488856
3.15870499,0.431410879,1.137397647,-0.262206197
3.17556057,0.469283402,1.174048424,-0.180352658
3.19241697,0.543806791,0.979799032,-0.234107211
3.20927265,0.488830507,0.928487837,-0.279309899
3.22612744,0.437519342,0.955365121,-0.318404138
3.24298307,0.482722044,0.992015958,-0.347724795
3.25983942,0.564575553,1.001789451,-0.389262408
3.2766951,0.62932539,0.905275643,-0.443016976
3.29354989,0.712400615,0.76478076,-0.491884768
3.31040552,0.849230409,0.65482825,-0.521205425
3.32726192,0.988503575,0.531437099,-0.578625083
3.34411755,1.11067307,0.475239158,-0.667808771
3.36097234,1.10700798,0.625507593,-0.656813502
3.37782796,0.978730023,0.712247908,-0.485776275
3.39468437,0.716065705,0.45324868,-0.212116703
3.41154005,0.408198685,0.442253411,-0.01175881
3.42839479,0.188293666,0.565644562,0.100637086
3.44525041,-0.227235183,0.480125934,0.173938751
3.46210682,-0.874733269,0.101247937,0.341310918
3.47896249,-1.265675545,-0.00503949,0.611305416
3.49581729,-1.605306625,-0.163859785,0.832584798
3.51267286,-1.776343822,-0.448514611,0.958419323
3.52952926,-1.616301894,-0.471726805,1.234522343
3.54638494,-1.294996142,-0.800362647,1.514290333
3.56323973,-1.194817185,-0.444849521,1.300493836
3.58009536,-1.038440347,-0.496160686,1.01950407
3.59695176,-1.480693698,-0.676971495,0.699267387
3.61380739,-1.918060422,-0.951852739,0.39017868
3.63066218,-2.129413605,-0.727060974,0.534338653
3.64751781,-1.514901161,-0.694075227,0.806929231
3.66437421,-0.863738,-0.988503575,1.013395548
3.68122989,-0.631616056,-1.251167893,1.181989431
3.69808463,-0.558314383,-1.640888453,1.304158926
3.71494026,-0.550984204,-1.753284335,1.22841382
3.73179666,-0.635281146,-1.445417285,0.949867487
3.74865234,-0.615734041,-0.910315156,0.607640326
3.76550713,-0.364064962,-0.628103674,0.289999723
3.7823627,-0.068414897,-0.492495596,0.023670331
3.79921911,0.182185188,-0.315349907,-0.197456375
3.81607479,0.311684817,-0.130874023,-0.392927498
3.83292958,0.338562101,0.074370652,-0.559077978
3.8497852,0.465618312,0.05482354,-0.673917234
3.86664161,0.755159915,-0.261595339,-0.722784996
3.88349723,0.876107693,-0.568240643,-0.748440623
3.90035203,0.553580344,-0.580457628,-0.616497576
3.91720765,0.01343864,-0.202954009,-0.292748541
3.93406406,-0.293206692,-0.011147963,-0.02519745
3.95091973,-0.262664318,-0.294581085,-0.059404895
3.96777452,0.02687728,-0.613443375,-0.274423122
3.9846301,0.309241414,-0.591452837,-0.50165832
4.0014865,0.730726063,-0.261595339,-0.556634545
4.01834218,0.978730023,-0.275033981,-0.198678076
4.03519697,0.957961202,0.287098199,0.132401139
4.0520526,0.697740257,0.209978744,-0.140036732
4.068909,0.41675055,-0.101553358,-0.04718795
4.08576463,0.169968247,-0.003817795,0.015118469
4.10261942,-0.102622338,0.467909008,-0.430800021
4.11947505,0.207840785,0.438588321,-0.844954491
4.13633161,0.708735526,0.747677028,-1.19558084
4.15318713,0.541363359,1.227802992,-1.063637733
4.17004192,0.284807533,0.989572585,-0.655591846
4.18689749,0.568240643,1.199704051,-0.460120708
4.2037539,0.48760882,1.327981949,-0.357498348
4.22060958,0.470505089,1.297439575,-0.26464957
4.23746437,0.525481343,1.298661232,-0.163248926
4.25431999,0.640320659,1.123958945,-0.164470628
4.2711764,0.673306406,0.924822748,-0.224333659
4.28803202,0.597561359,0.874733269,-0.273201436
4.30488682,0.554802001,0.853964448,-0.347724795
4.32174244,0.624438584,0.776997685,-0.456455618
4.33859885,0.747829735,0.665823519,-0.573738277
4.35545452,0.861447334,0.52410692,-0.676360607
4.37230932,0.956739545,0.356734812,-0.755770743
4.38916489,1.030041218,0.264954984,-0.805860221
4.4060213,1.048366666,0.361621589,-0.800973475
4.42287697,0.993390381,0.580304921,-0.702016234
