"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636375435563000E9,"2021-11-08 13:43:55.563 UTC+01:00"
"PAUSE",7.337147833337076E1,1.636375508932000E9,"2021-11-08 13:45:08.932 UTC+01:00"
