"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.635593400E-2,-2.451446772E0,4.122833252E0,8.245068550E0
2.886083000E-2,-2.451446772E0,4.127619267E0,8.245068550E0
3.137312100E-2,-2.456232548E0,4.161118507E0,8.211568832E0
3.385015200E-2,-2.489732027E0,4.151547432E0,8.201997757E0
3.638499600E-2,-2.489732027E0,4.175475597E0,8.173283577E0
3.888536100E-2,-2.451446772E0,4.180261135E0,8.192426682E0
4.139687100E-2,-2.465803623E0,4.156332970E0,8.192426682E0
4.389843400E-2,-2.456232548E0,4.156332970E0,8.182855606E0
4.638041300E-2,-2.451446772E0,4.132404804E0,8.178069115E0
4.891145500E-2,-2.480160713E0,4.146761417E0,8.158926964E0
5.139239200E-2,-2.532802820E0,4.046263218E0,8.134998322E0
5.392135000E-2,-2.575873613E0,3.921238184E0,8.087141991E0
5.642885000E-2,-2.566302299E0,3.945764542E0,7.962715626E0
5.891135000E-2,-2.556730986E0,3.902095556E0,7.814360619E0
6.144327700E-2,-2.556730986E0,3.926023722E0,7.747361660E0
6.396077700E-2,-2.571087837E0,3.993621111E0,7.761718273E0
6.642994400E-2,-2.571087837E0,4.041477680E0,7.776075363E0
6.896020500E-2,-2.604587555E0,4.051048756E0,7.833503246E0
7.146702700E-2,-2.595016241E0,4.113262177E0,7.881359577E0
7.397458000E-2,-2.599801779E0,4.118047714E0,7.938787460E0
7.647270500E-2,-2.571087837E0,4.146761417E0,7.967501163E0
7.898249600E-2,-2.571087837E0,4.137190342E0,7.972286701E0
8.149056900E-2,-2.580659151E0,4.122833252E0,8.001000404E0
8.397312100E-2,-2.542374134E0,4.084548473E0,8.020143509E0
8.647827700E-2,-2.489732027E0,4.003192425E0,8.029714584E0
8.898640200E-2,-2.413161755E0,3.964907169E0,8.044071198E0
9.151327700E-2,-2.360519648E0,3.849453449E0,8.044071198E0
9.402176700E-2,-2.283949137E0,3.777668715E0,8.082356453E0
9.650343400E-2,-2.260020971E0,3.729812384E0,8.091927528E0
9.903166300E-2,-2.221735716E0,3.619742393E0,8.096714020E0
1.015395800E-1,-2.173879385E0,3.557528973E0,8.144570351E0
1.040434860E-1,-2.164308071E0,3.490530014E0,8.178069115E0
1.065272360E-1,-2.126022816E0,3.495315790E0,8.192426682E0
1.090048400E-1,-2.135594130E0,3.509672642E0,8.225926399E0
1.115385380E-1,-2.159522533E0,3.471387386E0,8.264211655E0
1.140665590E-1,-2.121237278E0,3.466601849E0,8.268997192E0
1.165492670E-1,-2.140379906E0,3.452244759E0,8.254639626E0
1.190248400E-1,-2.197807550E0,3.476173162E0,8.288139343E0
1.214585900E-1,-2.197807550E0,3.452244759E0,8.264211655E0
1.239198400E-1,-2.236092806E0,3.466601849E0,8.288139343E0
1.263728610E-1,-2.298306227E0,3.428316593E0,8.283353806E0
1.288296840E-1,-2.336591244E0,3.428316593E0,8.316853523E0
1.312872880E-1,-2.422732830E0,3.413959742E0,8.264211655E0
1.337430690E-1,-2.528017044E0,3.390031576E0,8.273782730E0
1.361996320E-1,-2.599801779E0,3.423531055E0,8.302495956E0
