"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636366109174052E9,"2021-11-08 11:08:29.174 UTC+01:00"
"PAUSE",2.670683674997417E1,1.636366135881071E9,"2021-11-08 11:08:55.881 UTC+01:00"
