"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.641291707E-3,-1.291214905E0,4.756209412E0,8.600814514E0
1.262229169E-2,-1.396895142E0,4.946314087E0,8.422385559E0
2.260329167E-2,-1.447489929E0,5.359305267E0,8.277337189E0
3.258529166E-2,-1.223256226E0,5.379213867E0,8.129295044E0
4.256629164E-2,-9.689350891E-1,5.190157013E0,8.051905975E0
5.254729162E-2,-9.852511597E-1,5.058281250E0,8.219108276E0
6.252829160E-2,-1.312919769E0,4.945116577E0,8.255183258E0
7.250929170E-2,-1.464853821E0,4.885091400E0,8.047864380E0
8.249029168E-2,-1.197809143E0,4.932393036E0,7.713310089E0
9.247229167E-2,-8.690927124E-1,5.047054596E0,7.117249603E0
1.024532916E-1,-7.973918152E-1,4.946763153E0,6.277944946E0
1.124342916E-1,-1.025966492E0,4.796176300E0,5.740712128E0
1.224152916E-1,-1.480271759E0,4.797822876E0,5.334906006E0
1.323972916E-1,-1.904788971E0,4.850064240E0,4.759951630E0
1.423782917E-1,-2.341430969E0,5.122647400E0,4.368066559E0
1.523592917E-1,-2.541115723E0,5.193001099E0,4.878505096E0
1.623402917E-1,-2.583926697E0,4.629572754E0,5.743406525E0
1.723212916E-1,-3.150947571E0,3.987557831E0,6.248456268E0
1.823022916E-1,-3.863765259E0,3.352278900E0,6.227050781E0
1.922842916E-1,-4.343816986E0,3.590283966E0,5.213358765E0
2.022652917E-1,-4.965174866E0,3.967798920E0,4.820874939E0
2.122462917E-1,-5.671106873E0,4.887935486E0,5.804329834E0
2.222272917E-1,-6.375242615E0,4.969066772E0,7.136110382E0
2.322082917E-1,-7.607629852E0,4.699776764E0,6.040239258E0
2.421902916E-1,-8.290210419E0,3.977528687E0,4.853357391E0
2.521712916E-1,-8.245603180E0,3.665128326E0,4.221670990E0
2.621522916E-1,-8.023016052E0,5.074297943E0,4.184248810E0
2.721332917E-1,-9.838889923E0,6.728058929E0,5.053191833E0
2.821142917E-1,-1.120839203E1,6.703659668E0,5.933660889E0
2.920962917E-1,-1.125374771E1,6.008355560E0,6.479725342E0
3.020772916E-1,-1.097847015E1,5.684429169E0,5.261408844E0
3.120582916E-1,-8.814120941E0,5.821094971E0,4.528383179E0
