Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.01231115,-1.398840189,0.574196398,-1.61340034
0.02917062,-1.17893517,0.075592346,-1.555980682
0.04602927,-0.723243177,0.816091955,-1.040425539
0.06288714,0.057419643,1.637070656,-0.12659809
0.07974573,0.86633414,1.613858461,0.288778037
0.09660521,1.171757698,1.149614573,-0.210895017
0.11346391,0.855338872,0.767224133,-0.868166685
0.13032172,0.421637327,0.818535328,-1.172368646
0.14718037,0.261595339,1.012784719,-1.059972763
0.16403984,0.620773554,1.481915474,-0.798530102
0.18089849,0.973843217,1.618745208,-0.567629814
0.19775636,0.986060202,1.459924936,-0.285418391
0.21461495,0.734391093,1.120293856,-0.199899763
0.23147443,0.471726805,0.755007207,-0.286640078
0.24833307,0.19562383,0.397050709,-0.439351887
0.26519099,-0.040315919,0.175771296,-0.5089885
0.28204958,-0.152711809,0.05971032,-0.512653589
0.29890906,-0.042759307,-0.082006246,-0.439351887
0.31576771,0.1797418,-0.248156697,-0.353833288
0.33262557,0.387429863,-0.348335654,-0.302522093
0.34948417,0.553580344,-0.425302416,-0.350168198
0.36634365,0.601226389,-0.570684075,-0.533422351
0.38320229,0.646429122,-0.750273168,-0.709346354
0.40006016,0.679414868,-0.871220887,-0.774096191
0.4169188,0.565797269,-0.76737684,-0.713011444
0.43377828,0.446071208,-0.604891479,-0.541974247
0.45063693,0.348335654,-0.708735526,-0.485776275
0.46749479,0.128277928,-0.992168665,-0.510210156
0.48435339,-0.074523367,-1.21696043,-0.458898991
0.50121286,-0.357956499,-1.274380088,-0.302522093
0.51807156,-0.675597072,-1.370893955,0.016340164
0.53492943,-0.868624806,-1.539487839,0.368188173
0.55178802,-0.939483106,-1.749619246,0.628409147
0.5686475,-0.974912226,-1.884005666,0.768903971
0.58550615,-1.029888511,-1.954863906,0.787229419
0.60236401,-1.258345366,-1.852241635,0.70537585
0.61922261,-1.558882236,-1.830251098,0.552664042
0.63608214,-1.876522779,-2.050156116,0.486692548
0.65294078,-2.040229797,-2.064816475,0.462258667
0.66979865,-2.067107201,-2.075811625,0.318098724
0.68665724,-2.03534317,-1.897444248,0.200816035
0.70351672,-1.905843496,-1.778939962,0.195929259
0.72037542,-1.804442763,-1.7019732,0.388956994
0.73723328,-1.743358135,-1.621341348,0.707819283
0.75409188,-1.712815762,-1.584690452,1.017060637
0.77095136,-1.612636805,-1.688534498,1.213753462
0.78781,-1.605306625,-1.582247138,1.321262598
0.80466792,-1.677386522,-1.163205862,1.361578584
0.82152651,-1.765348554,-0.706292152,1.273616552
0.83838599,-1.839872003,-0.446071208,1.085475564
0.85524464,-1.909508586,-0.31412819,0.960862756
0.87210255,-1.808107853,-0.360552609,0.838693261
0.88896115,-1.562547326,-0.507155955,0.793337882
0.90582063,-1.315765023,-0.494938999,0.784786046
0.92267927,-1.112963676,-0.415528834,0.742026687
0.93953719,-0.893058717,-0.395981729,0.650399625
0.95639578,-0.667045236,-0.24693501,0.494022727
0.97325526,-0.467909008,-0.006261184,0.217919767
0.99011391,-0.241895512,0.065818794,-0.151031986
1.00697182,0.050089475,-0.023364907,-0.546860993
1.02383042,0.406976998,-0.09910997,-0.96223712
1.0406899,0.716065705,-0.111326911,-1.416707516
1.05754854,0.193180442,0.113464877,-1.438698053
1.07440646,-0.070858285,-0.204175696,-1.444806457
1.09126505,0.620773554,-0.426524103,-1.145491362
1.10812453,0.621995211,1.067761064,-0.600615561
1.12498318,0.395981729,1.379293084,-0.648261666
1.14184109,0.953074455,0.212422133,-0.932916462
1.15869969,1.251167893,-0.304354638,-1.008661509
1.17555917,1.065470338,0.05971032,-0.942690015
1.19241786,0.623216927,1.119072199,-0.906039178
