"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636480881521052E9,"2021-11-09 19:01:21.521 UTC+01:00"
"PAUSE",4.708632670831867E1,1.636480928607672E9,"2021-11-09 19:02:08.608 UTC+01:00"
